post_id,username,platform,content_type,caption,hashtags,time_of_post,day_of_week,location,followers_count,following_count,likes,comments,shares,saves,video_views,is_sponsored,ad_spend,engagement_rate,popularity_score
YpUhMYkBVO,76Faxt,TikTok,Image,RLQbQzdpFkOT9sUUM9ul7hL5YZ5H4Ri36YDcVe3RwavBBAa,#oxt #ocl,11:20,Monday,Berlin,252437.0,4347.0,46508.0,53.0,3482.0,717.0,158425.0,0.0,551.84,0.8339,10.0
P07h8zsgjU,4UgZgG,LinkedIn,Story,V673HhfUuOurExVTLltOycyAmPBkkbfT81C4wABW1109UZ3ZOE22tBLQNMpWzVgo3iYddhonEn4mvtwsVIXZ,#aar,11:08,Saturday,Tokyo,35226.0,3979.0,15036.0,6533.0,4043.0,988.0,937334.0,0.0,479.02,0.971,42.0
U5nuH7loj0,PSvvJi,Twitter,Text,oXJaamHuuhxXE05VMHK76vJcsylt5lli0wpB7F8E23Tqjm2cJ7EWl5AWivnSNcSRHEHHeyMJi5N68vDVnh1khUjR99F0,#txedmrwg,23:45,Thursday,Sydney,991445.0,3797.0,17099.0,8309.0,1297.0,,965524.0,1.0,232.04,0.2555,50.0
6p6NhKZyFf,sIMqma,,Video,ZKFee97z5Ks2jDgb95cDheuCIUqDLJ6vAysZOxwEX,#brqsbywvkw,17:02,Thursday,London,722719.0,2913.0,47864.0,3465.0,1671.0,1369.0,111180.0,0.0,278.96,0.1791,86.0
r1IEqwv7vK,APjQXj,Instagram,Text,O3TxNh5MIqXy2z8PVroiuoraIggcuXbuKO0DE7YsAAXTJfEFHHle9ukJZ9moL8w,#wzdhhzb #ymnmi #pgdiccmr #ale,05:24,Monday,Mumbai,972115.0,3769.0,16452.0,3782.0,2262.0,1923.0,332431.0,0.0,375.57,0.1721,93.0
GMOGy10A88,VXk1Oy,Facebook,Text,OAjHRHJvacaqXvhv0HHX8QZSNPfPEknlMwACjkH,#hayti,09:42,Thursday,Toronto,8129.0,392.0,2401.0,1800.0,3178.0,827.0,,0.0,48.02,0.3146,20.0
4dtnMfd87h,lYYyTT,Twitter,Poll,AmSG1fLoiCfZgNBJh3Nyuv5S6OgJBAy76kX3K,#uflqybr,10:44,Monday,Paris,777503.0,3878.0,2829.0,4791.0,424.0,1742.0,19646.0,1.0,318.12,0.5745,31.0
v0SubA862h,fpmPcr,LinkedIn,Story,T4azmYlEuCW0zSCI6b4aZilVGxgdtdtxCgwUO4ayfJYi8vg7sXNZ1tjDWBBDgO,#zvuyajpm #tvwj #uldtmkh,12:13,Thursday,Paris,9985.0,122.0,27711.0,5425.0,2857.0,527.0,306752.0,1.0,756.38,0.4739,30.0
Py0qwoT6zV,5pET4e,LinkedIn,Text,ZnCOpYOjGugQwcI8XJA3Ef6Pso8MIoGgFUlUy,#jumjoto #semlksbwq,08:06,Saturday,Tokyo,341235.0,886.0,27979.0,8683.0,2449.0,349.0,,0.0,300.44,0.2465,42.0
gGMOoMnRei,wmKtNq,Instagram,Poll,6ndnNKKPVcGfPgA5GKnwGrl,#bvoarwgcr #ktuoip #jmfu #then #grzyvxt,20:44,Tuesday,Tokyo,,3536.0,12166.0,4410.0,2377.0,1255.0,671883.0,0.0,667.02,0.5347,100.0
2gDcVobJEX,7cdkb2,,Story,RZRYBKUADm2rAvMSxQfgM6d2zYHhEO9DjkWvQwdLylCp5uuLaiXmChH5JdZaWDAQowKE1XcwFQvCuzDElxAeuUkNDQ,#lskljrhf #bcnlics #nzj #vqh,18:16,,Toronto,914325.0,3924.0,22714.0,8494.0,990.0,1555.0,406643.0,,658.27,0.5963,31.0
VHRme18qkq,A32tMw,Instagram,Text,OyeyR9IxwFQKmNgBhcKLpYKWlMAgxCL1vfAhTFst5108kw6rZv4loLACBDbvIiPR14natWOd,#zsnoxtcghg,22:20,Friday,London,540967.0,2136.0,38957.0,1407.0,4791.0,1811.0,946897.0,0.0,880.99,0.1158,23.0
AtG3IHasNp,Cvbd03,LinkedIn,Poll,oD5g4lwWCTBKW3wVRbHVTC7PHiySBvCquHy,#eabe,,Sunday,Berlin,282306.0,1749.0,6362.0,4324.0,2021.0,,882769.0,0.0,183.55,0.8774,21.0
gtrwNkVLB6,3RpQ8t,TikTok,,srbpmcb22D8lgCwdAyiWtwjex8K79xnY,#tdd #sgvan,04:27,Wednesday,,762544.0,2165.0,9374.0,606.0,1412.0,11.0,753032.0,1.0,146.5,0.9273,63.0
,1SUU0v,Instagram,Poll,hOhJXS77WlDb8UMkZDwyi7NR5Fg6PXGfzXPMX5dWCGOSX6hRArWUCjePkiIzS,,08:20,Monday,London,448182.0,4655.0,18114.0,9184.0,1371.0,1263.0,650322.0,0.0,766.01,0.157,79.0
CnYctJfVQl,gguEeH,Instagram,Text,kk0INvL2tmJ4n0Lif8WBT64xj1vOugNjzvLmEKnKzRSk0obuRm1Y1QR1hfeb2qgVl4ICelkEOtlUjwy70U8syuWkI,#xyxfcbic #wjpgxgdeo,03:13,Sunday,Mumbai,771288.0,715.0,11765.0,9810.0,1366.0,1269.0,,0.0,223.64,0.8695,48.0
9OJcsyGY9P,052uH0,LinkedIn,Story,25MlkgyqpMXoRBoEZVH8fCDk9NktlE35N1BHhrHod4ZTCP5TRWlNFvD1HKC6PVV93wFpDk9yDGk,#qgeeqjavsi #sdxx #bht #kyuy,01:21,Thursday,Sydney,,2042.0,,3427.0,1606.0,1153.0,190281.0,0.0,722.38,0.2741,31.0
ZVWXq5acg1,VgvwiM,Instagram,Image,1fWe3Vl6sSezZUTOp8niSHEwc0UtOqmFA6a55xkyPGZi4vPnUijgS9qNnDm6uGWGx4VVeIEr6m2ajrCucc1QWWEMo6,#saecg #ilohi #pfshdxxrc,,Sunday,Toronto,852261.0,3621.0,45877.0,2373.0,4096.0,1411.0,457449.0,0.0,377.07,0.2911,73.0
6ofAvxYG0n,2iTFMw,TikTok,Poll,LdRIGpiQW9FXADXqtIPOPjEprm85FQK3Iky5rUDg4yKAoewI0UyuOg9E1iXWtZB6AwnuN4XIonixfJ69RJS,#xoimhd #eakwv #fwq #tve,00:42,Monday,Mumbai,496941.0,3343.0,49935.0,,2951.0,1675.0,604571.0,0.0,198.48,0.8227,44.0
vCt7BT4ORr,fg8jqh,Twitter,Poll,Ebku6dXfNXTEOS6ktSTKje6v1pM9,#ptvd #hnvx #bhun #lzp,,Monday,Toronto,966138.0,4263.0,31456.0,8173.0,1278.0,981.0,842604.0,0.0,114.92,,46.0
UvXhYcvpL8,GQBA5j,Twitter,Text,7GXMPc4Ki7QYdiA3Mx9avHMe1tpDwheIqZ61Gfexx2ZYIY3YKqIAe2,#fyvug #iqa #tgglrc #dwycl,02:08,Saturday,Paris,950738.0,4680.0,2750.0,9392.0,2175.0,443.0,534936.0,1.0,603.12,0.73,34.0
,MehAk0,LinkedIn,Story,iotnVaqCW9et4GYZ6qE9LDROaGWulLeiSpa3aLRXUDFXniNGYcGGvGGz4n15TWP0lMUDvxwa92PfjzLzAmRqxZKAlU,#tmn #jhynqb,02:04,Tuesday,New York,358510.0,951.0,23584.0,9690.0,4826.0,,,1.0,,0.2083,99.0
eiUYKnMuqe,,Instagram,Text,N8Jjm7YbyW3A7Kh8f3C4dHdmKjamWLqObQejXXmWYAIrop6vw5fvxqT312KNelM,#krujy #igptkv,19:09,Thursday,New York,728603.0,878.0,,5834.0,901.0,1007.0,826909.0,1.0,228.39,0.6579,29.0
VsBPQoJQxt,KewrBc,Facebook,Video,3t78S8DhwTCrQ1g1itmvOSUvkbly0ILMnrEfiSf4dUj4VRFVkXh9iNUxxiABoKsmi4,#aehzxs #rwjhe #zcbdniikx #wwxnyye #kxd,04:57,Sunday,New York,,3013.0,25654.0,5308.0,1406.0,1484.0,39303.0,0.0,898.96,0.8746,78.0
EkRqmqHnMC,LvMqOx,TikTok,Text,ODnBFUPZ76p6mYr78uwPBNdJOMjq2UUu5BFRbUe8wZSrWvyHqxwPWFtw122Eml,#rqvlg #hkvzwhvdkj #gmvjbkdob #bbomukyckc #hmknr,,Saturday,Toronto,228932.0,1343.0,36730.0,681.0,125.0,109.0,810741.0,0.0,663.67,0.1532,59.0
NeHoJEJqtH,T1ZEDH,LinkedIn,Text,vPBshw6sdRCstsHlNybQqmANdKJHPg,#gvnz #saywqgr,18:01,Sunday,Paris,,265.0,44320.0,3328.0,706.0,1069.0,706887.0,1.0,51.5,0.0076,34.0
2fc4IGUWC9,rFtZaf,Instagram,Story,45HJzYtkU0hs9NfIv0paCZW6pD0yfucWx9VsXUkXdPWyZ5eESlD3PwaPOWs3IsSvUpzJKgFi49qMAhmrCIg,#plhlrsenc,23:12,Monday,Paris,238230.0,1888.0,9419.0,5732.0,3252.0,1948.0,326622.0,0.0,329.8,,35.0
Dd15sVvM4Y,ZOilX8,Facebook,Video,nCJNj5tyqvI7vGy8sNeDBAkOPOL2lC1XSpx9QrjxgEoxNQDYoOJKpnG3AQSG,#pyzhxrkftw #unzyub #fljhi #erp,02:13,Monday,Tokyo,894519.0,4549.0,25510.0,3496.0,674.0,,347618.0,1.0,847.68,0.9023,85.0
cs8mde4nNY,P2HzXO,Twitter,Text,MFzpLTAclAy6VinKeQ8u2D,#dzyyis #hhzhkb #zqu,20:27,Tuesday,Sydney,460772.0,499.0,21670.0,5762.0,1190.0,146.0,809745.0,1.0,331.25,0.3577,41.0
z00mRCbd9T,3Xxv5A,Facebook,Image,83ozWmP1dOUXQA3LSEcBhsE20AFYh,#ugdv,,Thursday,New York,166170.0,1133.0,11927.0,6601.0,2441.0,544.0,563806.0,1.0,,,47.0
,dB0LYS,Twitter,Image,lTDZdve4jl3pEI3IJFp7,#egxvbb #dkpbeuw #lznmqalijb,22:03,Saturday,London,863995.0,1070.0,33528.0,714.0,1624.0,57.0,130134.0,0.0,701.37,0.0743,
JzETHHlLon,K5G6iJ,Instagram,Story,g1SISJWNxoDUN0EDRmEygRpCnCo,#uhh #nusrrknbm #envjgtsac #tkyu #ibh,19:28,Friday,Paris,645929.0,2677.0,,6454.0,668.0,1499.0,,1.0,855.57,0.2553,88.0
yTzPfToTUz,U84KE6,Twitter,Story,pULd8eoPuH1qfQm3PvZagubgl68BPNf14qnlFGk43ijo22vl0kGcdTvLPYbzmN,#dtlrhh #ioknwofscp #fqtttvum #pqp,04:59,Tuesday,Paris,96589.0,939.0,27159.0,1985.0,318.0,923.0,7122.0,1.0,798.79,0.525,9.0
By06RxNGuf,a1npB1,,Poll,WlOPX0NIU53Z0wFDSb8LyyCqdXJAu64z9xNoR2SU1xzuj3c,#itkvk,09:00,Sunday,Tokyo,245169.0,902.0,37614.0,8651.0,3593.0,309.0,98098.0,0.0,,0.7912,18.0
1rJhNLgbl4,YVsZ5O,Instagram,Text,s5MOC8Efp0IV71ayNBfUoYpIopvv0x4h,#upmtfnyr #mnhc,21:10,,Berlin,839373.0,3054.0,11953.0,8028.0,110.0,1050.0,569058.0,0.0,744.82,0.6421,91.0
THISThiqyn,jsadU6,Twitter,Story,CRnX2oLxSScMbUsnkL5agEra1WhZ5UWcMH5xVsTk,#kjwltkef,,Saturday,New York,29934.0,3984.0,4679.0,1835.0,4326.0,598.0,648450.0,1.0,653.66,0.595,6.0
aWwGpHlZrB,,TikTok,Text,eptcWJErxegwHB2V00cyhyPJMMhmikK5iocsK7iGx0ax2eQeV9Be2Gr9LNA6aAWIpKIUil5MmFHYMwbG,#glkbx #grfmyiq #gxjuh #vxqudafkmv,12:56,Saturday,Tokyo,124208.0,3501.0,35924.0,4472.0,1133.0,142.0,13465.0,0.0,32.66,0.1506,10.0
wuLnvBH3By,,Facebook,Video,Rp9rgIzMOgcTaNlXLFkgLNN,#wylvot,02:22,Friday,Toronto,106884.0,2717.0,40227.0,2141.0,,1923.0,509452.0,1.0,15.59,0.7549,23.0
BK5eoZg0mt,U20Pbk,Facebook,Story,Pn188bhx16mJ6s4fkOatjntDC0QCbBNs4Mwy5,#yhjdaeq,11:30,Thursday,Sydney,665808.0,987.0,7825.0,3168.0,3473.0,1339.0,910056.0,0.0,224.79,,56.0
,Aey6rs,TikTok,Poll,a8Fw5WAxciSbzLmiGNkkK2zfHZZmj,#jotpik #dij,,Monday,Paris,769493.0,4473.0,38587.0,8783.0,2792.0,1940.0,,0.0,427.67,0.9773,39.0
Lpk81VtVNw,xjkJCr,Facebook,Image,G8qx8WgXHqsGKabWfGOtmPn1,#kuo #mdomzis #fupr,20:10,Thursday,Mumbai,915417.0,3885.0,34760.0,8876.0,1024.0,987.0,663453.0,,88.42,,74.0
dBG0HGQuJC,3UE6ZW,Facebook,Image,U2inb9PnYtCJl2h3ULcUa1FnwbTOC0vEy9DAobgZbYYdidH2uYJw1YlIuOruZZMNtB6K2C5KviRBBuiDyt6omDit,#otntix #hmibxvbje #jkvgr #uwuzn #vrvjtkg,21:11,Tuesday,Berlin,673231.0,4986.0,28866.0,2974.0,4306.0,315.0,957306.0,1.0,841.19,,21.0
pua4MQz061,esvx9d,Twitter,Story,ik2SEVximruvLxVHVPQOTOlNsEj2BbsI2gCuE1y4l6VhH4eZvqdHYgQ32GgdMqb4uu,#xggk #cmvhhntlva #dbwpqt #veso,09:02,Friday,Mumbai,771978.0,,34286.0,1244.0,3717.0,381.0,385130.0,1.0,929.05,0.6003,64.0
rZ4B28zIXl,xQ5io3,Facebook,Story,PMuN1HryXIc8Xf2BBBGfmyS3dmsQR,#mzosiutjwn #gmdqmypqs #ebe #ovhay,02:30,Monday,,32884.0,3336.0,,7040.0,2125.0,75.0,182426.0,,412.54,0.2081,46.0
9eSWAJNmrT,HpHvEj,Facebook,Image,cTctJhc4G3JLKUueyu1h3zwl5pebVFdBIdYM4dCQmaGxrYabbCSyJk6WssjpVs0sQFlow2tl1jhLr1vOdcb,#iruk #vgdei #hvslqsqdh #uxceeevae #znjx,13:45,Sunday,Toronto,684267.0,734.0,16610.0,6800.0,3686.0,1275.0,788529.0,0.0,615.48,0.2575,14.0
HLRdEMFIc8,Pa4RO9,Facebook,Text,,#qjblfw,21:12,Monday,New York,511473.0,3770.0,6785.0,2668.0,2596.0,1741.0,,0.0,182.87,0.8871,90.0
IS1CBlPbpG,Rp78nt,,Poll,8HawniE2olSR0hGdq2DwNA2XfGb5LNuMzDJVpQ4xFhfGvHLIRfhYVtFi3aLMcyzSISzhb8Mk1YOcoTbEOZg7PPBDN4caE0,#mwhwpxqfx #uxhoacw,04:11,Tuesday,London,429414.0,4158.0,38183.0,8869.0,3935.0,216.0,470902.0,0.0,861.82,0.6823,28.0
OBbHSsLOZN,JZeWUc,TikTok,Image,Vm2iZhdujILF1dw3uJhhxZP32DNmnm7xiUwHH6g1EgZFFcFR,#uum,18:34,Friday,Paris,441667.0,3416.0,21587.0,5495.0,1356.0,1585.0,70933.0,1.0,909.37,0.5672,31.0
TCzlgosS2c,,LinkedIn,Image,0P9VvK4zrjZgwKpBDoSyJ9N66YSSstrBr1BbgOIOHW7YngRfkIAcTAGIT89VS36okESLB0tusxx9qMv6rmpp0hRNyQ3kjfPFiu,#utfhyptwg #inkdpqwjh #kfdsjgel,15:50,,Sydney,436325.0,2204.0,34433.0,9607.0,,355.0,94859.0,0.0,73.67,0.5254,9.0
KJ2mf0h0bP,cLtgUu,Twitter,Video,x3FBYd0ygYGD2STYPwTf3vBFduE1NgKmAS4APlKUdWAcswGlipfGy8MH6sFwJ65dAdDbuytf2sNweB8u5OgxRCnFQEz,#gjgomh #lxidijjm #dqyh #jemfwzgro #qrglac,02:23,Saturday,Mumbai,649765.0,224.0,22086.0,3903.0,1384.0,960.0,493457.0,0.0,,0.5549,30.0
dz0DIoKj1R,1fK7tE,Instagram,Poll,51cxCHaGocQdqtjS8yhjSHXwubETH25qi4Rnz55tw5y,#jtm #plqicjqtxa #ybzhiwoqs #svyrrdoiuw #alzkvazhwo,20:16,Saturday,Tokyo,129432.0,2859.0,33233.0,,288.0,250.0,563256.0,0.0,744.99,0.0744,10.0
pT50aIoM53,Y6lBdF,Instagram,Story,hDBYtZsjp1mOB4dErwFJNEWNc1DUAYxFZFWJx,#uiciyrlmvx #xkoxshuosc #bhpodhtkw #dxvuvkvg,19:59,Sunday,,48158.0,2923.0,21395.0,5677.0,4458.0,756.0,143677.0,0.0,514.23,0.5446,90.0
dxDzWsDr0n,EEFa5K,Instagram,,JOJcpM9IuQTHCmpyZxKHQ9toiMiVhqxALoM7,#dowdylmub #voaj #djs #kdleq #gfrx,20:47,Sunday,Toronto,77038.0,4179.0,22804.0,1217.0,1713.0,732.0,3830.0,1.0,463.87,0.1429,99.0
dOwPOiDJOX,,Facebook,Text,WJL0CvJVtE8XzUydTGuCGsg3HFQkNEOt5sPO7dA95t5x1wuWkfkuGk,#ximlpg #skpbpejptp #mkes,23:34,Monday,Mumbai,503198.0,1534.0,36837.0,6098.0,1777.0,1120.0,694636.0,0.0,956.65,0.2638,42.0
YMkCGFic7t,Oq8Tuu,Facebook,Image,gL5AdIHa1od42tBI5TMCpmEXEqip0PFeGoupPIIqKhiVsQH9W16rUl2DwNe,#bcgzoheau,14:55,Thursday,Mumbai,984162.0,4517.0,32899.0,3640.0,1626.0,1585.0,533135.0,1.0,185.45,,6.0
Y2ArzXap9E,ETH2vP,Facebook,Story,Egb8ByLJjwm7VXlfPk0juSR5up2ygjYS17fY1JytSKGVY3n5flpWoAU7,#lmo #rmxwmli,01:54,Wednesday,Paris,39523.0,883.0,4839.0,,2766.0,1563.0,52835.0,0.0,727.27,0.1594,26.0
,yi4A83,TikTok,Text,I5bGMm1vkaPGSoiWev6O01HL38BlqMPnvV,#pankssxut #datoqlzkt #wpnoqh #ibsrtkkdvd,08:28,Monday,Sydney,584761.0,3705.0,40337.0,8997.0,4315.0,1927.0,147159.0,1.0,307.4,0.241,6.0
eU4jxdz3cA,eVN7U2,Twitter,Image,oVPDwhJHjm7VbuKwrFTXCbApS7OVTm3AHmwW5qHx2yxUJSpW5j,#sycrpjnz #ytvaofwufh #gvx #gwnzuh #ecgi,04:02,Sunday,Paris,970332.0,,13260.0,4739.0,4507.0,1190.0,292002.0,,552.84,0.4712,23.0
dAIb7x0qXk,,Facebook,Poll,U0y536L335Ija4dAVpRpZIuZSAoh49vW3TsBpsbYxrriniPzLZQolPlu93iJ3z0zUt3ZJqUDbgT2oz4Q0cZFP9zErViOqfISB9,#jus #wsbjdxdv #nomwoiamlp #aotfynh #fjkzgo,17:34,Friday,Berlin,763715.0,4656.0,45665.0,6633.0,4856.0,305.0,969107.0,1.0,467.98,0.0065,28.0
LnLHXnc3N5,GXqs41,LinkedIn,Story,zB4lYaOfVR9QuyDsenIhuKS,#acrmhqdqmx #tbwdtxaxpm #ksdxqgpp #pwfv,09:22,Wednesday,New York,515562.0,4797.0,15307.0,2204.0,3505.0,1466.0,112289.0,0.0,87.99,0.1557,
pyFle8JDfl,eozjLR,Twitter,Story,,#hmtcowwoq #hjhyambs #xkudpwzyf,06:39,Sunday,Berlin,258072.0,,12544.0,3995.0,3614.0,1668.0,165590.0,1.0,585.54,0.9047,43.0
0UTW1ljHez,20gvAo,LinkedIn,Text,hhUkkqg4FAc6GSZLMfk4GjK3ZTQeaGG6DnCzgzGK5r8tDzOA1InN6ELfUEPxdLzR2NKHoH1dTMoRRsbSqe6UxUZKjsOz,#dnasdmjpf #qoqtcve #wpjx,19:34,Sunday,,349757.0,2874.0,689.0,3232.0,4736.0,336.0,682302.0,0.0,580.27,0.4619,71.0
Y4MZ6ET3U4,s6eqQQ,Instagram,Image,CcCIH7YH6z1TIKrjf5b7PWjxQT9eno8vhLJ8gYiSl,#qzaepczj,,Sunday,London,962338.0,805.0,34006.0,1071.0,,927.0,361960.0,,217.58,0.8055,32.0
JVOjUWEqQT,I2gLGq,LinkedIn,Text,BkYMR2XP37JZChDDf8ySkp4gUM1L3fINvobQnEPtxDRLiofJnsudIRpOc4vi7m9vJixg8GMKKJ,#kpvkramam #ckte #pyo #gxpdypb,12:49,Wednesday,Tokyo,369225.0,1196.0,37188.0,7021.0,1292.0,791.0,266539.0,1.0,143.2,0.155,15.0
OyberZzbWK,GDCfhV,Facebook,Text,REb17Psf4YlQLssRrRDr7DGgXi2j2UncpKrhHfmmy5AwAPoBw2RlnDqDAxAQrcz9,#igezqqvapr #juvui,,,Toronto,741502.0,916.0,13373.0,8904.0,163.0,1297.0,579946.0,0.0,201.08,0.4259,30.0
U44TI6Hija,8hlRRY,Twitter,Poll,dp137A6RqpXmmxEbsFSyaHd1q0VSP869TLon15g,#qpvydcs,04:53,Wednesday,Sydney,312911.0,1411.0,16828.0,5721.0,725.0,602.0,28065.0,0.0,907.34,0.3317,1.0
ydI228CDFf,B5STYO,TikTok,Poll,B185KgnIo8AvyeWnnY4dirMRuBPCdLymrixwkG05ITy1mMB7tBlxKTPSvPoR4MNingb2dW5ds4VpgHcnA6RvlMiH4gEjl2,#rmmdprs #ffqmtlhlx #jys #adcorcjvc,04:46,Monday,Berlin,40706.0,,24388.0,4501.0,3087.0,1618.0,916156.0,0.0,294.17,0.5097,38.0
ichiGrkLlH,7SR5B2,TikTok,,5OTu9N8IYZItHoMgOpe9HLj,,08:48,Friday,New York,433549.0,3874.0,30402.0,4305.0,2262.0,674.0,6848.0,0.0,212.87,0.929,76.0
FZgzgFBG7K,U4V7nG,Facebook,Poll,BWHpWULcaGssbNghes14xypKnGlBOnagONPMtCTHikpegCclcJy1A3V97TyRirYTsaTA9l6rBeDXTyU6xDmYdBiHPM4XShI,,22:49,Monday,Tokyo,455700.0,916.0,22384.0,9069.0,3944.0,1172.0,535043.0,0.0,305.48,0.8736,27.0
E1eE1ngChe,IU10YR,Facebook,Image,9vy7gfIv479z0umKY35BjZFyjbf8IK8RedMoz7dDkVJACWmdDKgXPUGCyjG4JYGnxdVsCqCz8SOZqnCPXggSYYJm,#eqhrdv #gmvjg #niddonic #wdyeivo #oyelsutvkr,13:20,Monday,Berlin,605940.0,3368.0,43551.0,3328.0,4317.0,1186.0,,0.0,297.52,0.8961,56.0
WMYUtpZNH1,wUfTh4,Facebook,Poll,hkSknFUsL01fYBrgRSD3fk8bfW,#icmosea #leenrqzggi #kxe,08:25,Friday,Sydney,90302.0,4760.0,40359.0,706.0,644.0,62.0,792975.0,,632.12,0.5831,24.0
gmLAnf8bjh,Y8vgqh,LinkedIn,Poll,rURHS7toIiKVFdsHxGYnkjV8voZNoHGPCs88zOZKBUxCsz7CA3PRBANVz5qZptCpqF0rEH4Wfc,#tdrn,18:40,Thursday,Berlin,363362.0,,35408.0,1183.0,500.0,662.0,,0.0,,0.1014,90.0
LSdfJyltjY,rk03sj,,Poll,AUMHvlkhILepGzczDzQ0nyqfIxScBms9dKrHVIL6naAiD6T16YNhsL1Gi8oK5Azk3,#slsqgb,08:08,Tuesday,,288597.0,4140.0,15917.0,,3885.0,284.0,702957.0,0.0,381.17,0.4638,81.0
SccwNNmoIY,,Instagram,Story,7ItxWKZky7s5Ft3g8xtA82TFt3VeTgO3oG7PJ2tZLJeqAwn5qDozfzwk9Ji0yhGldrkeB93UpNCe,#bxkhnhrt #ycm #uorrg,18:47,Thursday,Berlin,537740.0,4502.0,44144.0,3458.0,446.0,1297.0,94033.0,1.0,,0.8057,90.0
,YFxatM,Instagram,Poll,rLIPnEEZzQUqbeFYDD3Zm7i8C0xNGuxlbkU7EenUQ2nMjitzRQvVEPgOGlnEZ,#hddr,08:27,,Mumbai,787378.0,3898.0,31769.0,639.0,4383.0,1537.0,59655.0,0.0,139.34,0.6922,91.0
nxchU22oa3,km5kwu,Twitter,Video,qYEGcjsLoNLgZnFLuCIvE25Aq6yxPCS2ihfhTDfStTtakE3NXhuOCn6jvg12NS1CiYmGmEqrpt,#qsns #pdghtysj #tykw #vps #mid,13:14,Thursday,Sydney,147695.0,2528.0,47420.0,,2046.0,569.0,924297.0,1.0,120.76,0.1992,9.0
HCXlSKGAdf,6PQZsS,Twitter,Text,xgvnPoJU1cxKGKaRVw8MNmpWpBwEHf5y4M88kdOg8px1xKxS4SfPdRQ5G6UyqfQdJtylBNPsun0Jzcp7C9AhhdHMyHqCHOdw9n,#lapqpqemyk #wsepr,18:41,Sunday,Toronto,715527.0,4525.0,,5333.0,3834.0,74.0,21241.0,1.0,341.24,0.3698,20.0
bU3dxVp6nW,zSPpxo,,Poll,OTFdHlOWPDpMC6u8cl1msjD0sBzcQHUSixGZqFA3W6,#bjdspprxlq #qvktsevi #igsjcx #paunteohj,18:35,Saturday,Tokyo,304847.0,3601.0,28835.0,7492.0,1820.0,685.0,722393.0,0.0,397.56,0.0375,59.0
KxpDFdwAKo,1aGY26,LinkedIn,Poll,x2g5DFVcPNmwggQoDhPWP569J9DFXitCq5IXeoUjpIaqnHXWdfzarOoAwGul5zXZ8GjdfIGyAx9zLpa2c9OMSLXIivgdkipT,#poto #pleoziiriq,02:57,Thursday,London,199276.0,1724.0,28700.0,1537.0,4445.0,359.0,287828.0,0.0,836.75,0.6329,86.0
OvDc5O0Tp8,sRWeh4,Facebook,Video,0CsJbLbG0Z7WhNr3w7N0KxmJhA2PRK9WMAqDm0awVwNt5,#efgfead #php #ldvuqvkeu #xnp,19:35,,Berlin,842176.0,2315.0,17693.0,5498.0,,1392.0,678820.0,1.0,620.88,0.2822,96.0
TZWj5QdMao,JTuaNc,Instagram,Video,69mj4hvN6fD1z1AyZUpfcqJWptLHF7eQ9sDiwyn21GZNqbUPILL2yzUQpLdE,#tvujp #amhedf #mscpwncyxr,15:19,Friday,Berlin,67789.0,2368.0,30093.0,5712.0,3794.0,1490.0,922868.0,1.0,557.47,,69.0
QGk1ExDejs,IQcFYo,Facebook,Text,b3s40Y4KooEnhksNz0LcXCCYuZ3jvMluLZ7EF7,#pamayfwn #bgkhdzdnic #xgqcfilpvp #fkfuhtojim #jaiydi,16:19,Thursday,Berlin,411444.0,2021.0,16862.0,6394.0,681.0,771.0,651299.0,0.0,132.57,0.4362,68.0
yjJL0pyJ3O,bbeVIk,Twitter,Image,IAXAGebgXAEvQAkFcUc872YhwElsBsWzOBRWgZwimds8CLyo9QUqyttSuopT0B0O6E5kE5c,#ccqm #jymh,11:20,Monday,New York,47726.0,287.0,7606.0,,,1163.0,604091.0,,,0.8346,80.0
JJYyjDQI4n,DY41vv,Facebook,Story,HZCmX04mry0Y6lg7O1qgDi03KJIyHcsyfMDXXKsLzuC2Fab2ewn,#oywyqfatg,20:22,,Tokyo,997310.0,1413.0,45076.0,7337.0,377.0,,876192.0,1.0,355.8,0.3747,19.0
,EP7vG7,LinkedIn,Video,ytqmoXtkwEoN3UASfHjELNsq86ANMO8CiRmFhIBbWS67i3TFO7P3dQu,,10:01,Saturday,,,1077.0,27379.0,,1370.0,1321.0,137970.0,,254.29,0.883,17.0
LBrcZgObhA,2LxLo4,TikTok,Video,,#tcpkyg #nqws #qrvwp #aziadxdpna #zslukvxyzj,15:56,Monday,Mumbai,773431.0,,1070.0,2683.0,10.0,1803.0,989201.0,0.0,465.78,0.7982,89.0
g1Usp94sDP,Qw5vjV,LinkedIn,Text,,#ynddhvixf #woji #gqxuzi,17:25,Tuesday,Tokyo,183563.0,1135.0,181.0,4776.0,159.0,1283.0,679101.0,1.0,623.84,0.5283,3.0
xhyV8Uolkf,jBlMez,LinkedIn,Image,8Nn082i2BVRmby60hj8CuEcHl69OS8BisW8UQWUUH1xUpOnMZG9atBYnppQha41lo0AYjy,#zyous #ulf #cnic,14:11,Friday,Sydney,851756.0,,39889.0,9006.0,1408.0,604.0,175907.0,0.0,411.5,0.1264,23.0
pY5WXo40tn,V0iD4X,TikTok,Image,9pG8TM5lyWbLqJmwSMfZEYGidkHwISDOt2hMZLA36HTCD,,15:44,Sunday,Tokyo,897319.0,2689.0,23666.0,3004.0,1611.0,17.0,307722.0,0.0,,0.9185,85.0
